,speaker,segment,repetition,frame,coord,point,pixel,mm
27947,1,s,4,5,y,49,202.18,53.4927844
27948,1,s,4,5,y,50,202.51,53.5800958
27949,1,s,4,5,y,51,202.85,53.670053
27950,1,s,4,5,y,52,203.36,53.8049888
27951,1,s,4,5,y,53,203.88,53.9425704
27952,1,s,4,5,y,54,204.49,54.1039642
27953,1,s,4,5,y,55,205.48,54.3658984
27954,1,s,4,5,y,56,206.46,54.6251868
27955,1,s,4,5,y,57,207.44,54.8844752
27956,1,s,4,5,y,58,208.41,55.1411178
27957,1,s,4,5,y,59,209.38,55.3977604
27958,1,s,4,5,y,60,210.53,55.7020274
27959,1,s,4,5,y,61,211.75,56.024815
27960,1,s,4,5,y,62,212.96,56.3449568
27961,1,s,4,5,y,63,213.86,56.5830788
27962,1,s,4,5,y,64,214.75,56.818555
27963,1,s,4,5,y,65,215.68,57.0646144
27964,1,s,4,5,y,66,216.67,57.3265486
27965,1,s,4,5,y,67,217.66,57.5884828
27966,1,s,4,5,y,68,218.68,57.8583544
27967,1,s,4,5,y,69,219.73,58.1361634
27968,1,s,4,5,y,70,220.79,58.4166182
27969,1,s,4,5,y,71,221.66,58.6468028
27970,1,s,4,5,y,72,222.5,58.86905
27971,1,s,4,5,y,73,223.38,59.1018804
27972,1,s,4,5,y,74,224.38,59.3664604
27973,1,s,4,5,y,75,225.39,59.6336862
27974,1,s,4,5,y,76,226.39,59.8982662
27975,1,s,4,5,y,77,227.38,60.1602004
27976,1,s,4,5,y,78,228.38,60.4247804
27977,1,s,4,5,y,79,229.39,60.6920062
27978,1,s,4,5,y,80,230.41,60.9618778
27979,1,s,4,5,y,81,231.42,61.2291036
27980,1,s,4,5,y,82,232.54,61.5254332
27981,1,s,4,5,y,83,233.66,61.8217628
27982,1,s,4,5,y,84,234.81,62.1260298
27983,1,s,4,5,y,85,236.05,62.454109
27984,1,s,4,5,y,86,237.29,62.7821882
27985,1,s,4,5,y,87,238.73,63.1631834
27986,1,s,4,5,y,88,240.31,63.5812198
27987,1,s,4,5,y,89,241.9,64.001902
27988,1,s,4,5,y,90,243.79,64.5019582
27989,1,s,4,5,y,91,245.72,65.0125976
27990,1,s,4,5,y,92,247.67,65.5285286
27991,1,s,4,5,y,93,249.68,66.0603344
27992,1,s,4,5,y,94,251.69,66.5921402
27993,1,s,4,5,y,95,253.78,67.1451124
27994,1,s,4,5,y,96,255.98,67.7271884
27995,1,s,4,5,y,97,258.17,68.3066186
27996,1,s,4,5,y,98,260.29,68.8675282
27997,1,s,4,5,y,99,262.38,69.4205004
27998,1,s,4,5,y,100,264.47,69.9734726
27999,1,s,4,6,x,1,207,54.76806
28000,1,s,4,6,x,2,207.37,54.8659546
28001,1,s,4,6,x,3,207.73,54.9612034
28002,1,s,4,6,x,4,208.54,55.1755132
28003,1,s,4,6,x,5,210.34,55.6517572
28004,1,s,4,6,x,6,212.15,56.130647
28005,1,s,4,6,x,7,213.96,56.6095368
28006,1,s,4,6,x,8,215.89,57.1201762
28007,1,s,4,6,x,9,217.93,57.6599194
28008,1,s,4,6,x,10,219.97,58.1996626
28009,1,s,4,6,x,11,222.17,58.7817386
28010,1,s,4,6,x,12,224.4,59.371752
28011,1,s,4,6,x,13,226.66,59.9697028
28012,1,s,4,6,x,14,229.15,60.628507
28013,1,s,4,6,x,15,231.62,61.2820196
28014,1,s,4,6,x,16,234.17,61.9566986
28015,1,s,4,6,x,17,236.81,62.6551898
28016,1,s,4,6,x,18,239.46,63.3563268
28017,1,s,4,6,x,19,242.13,64.0627554
28018,1,s,4,6,x,20,244.8,64.769184
28019,1,s,4,6,x,21,247.47,65.4756126
28020,1,s,4,6,x,22,250.29,66.2217282
28021,1,s,4,6,x,23,253.11,66.9678438
28022,1,s,4,6,x,24,255.96,67.7218968
28023,1,s,4,6,x,25,258.87,68.4918246
28024,1,s,4,6,x,26,261.79,69.2643982
28025,1,s,4,6,x,27,264.72,70.0396176
28026,1,s,4,6,x,28,267.68,70.8227744
28027,1,s,4,6,x,29,270.64,71.6059312
28028,1,s,4,6,x,30,273.63,72.3970254
28029,1,s,4,6,x,31,276.63,73.1907654
28030,1,s,4,6,x,32,279.64,73.9871512
28031,1,s,4,6,x,33,282.77,74.8152866
28032,1,s,4,6,x,34,285.91,75.6460678
28033,1,s,4,6,x,35,289.07,76.4821406
28034,1,s,4,6,x,36,292.3,77.336734
28035,1,s,4,6,x,37,295.53,78.1913274
28036,1,s,4,6,x,38,298.75,79.043275
28037,1,s,4,6,x,39,301.97,79.8952226
28038,1,s,4,6,x,40,305.2,80.749816
28039,1,s,4,6,x,41,308.49,81.6202842
28040,1,s,4,6,x,42,311.79,82.4933982
28041,1,s,4,6,x,43,315.09,83.3665122
28042,1,s,4,6,x,44,318.42,84.2475636
28043,1,s,4,6,x,45,321.74,85.1259692
28044,1,s,4,6,x,46,325.06,86.0043748
28045,1,s,4,6,x,47,328.37,86.8801346
28046,1,s,4,6,x,48,331.67,87.7532486
28047,1,s,4,6,x,49,334.94,88.6184252
28048,1,s,4,6,x,50,338.19,89.4783102
28049,1,s,4,6,x,51,341.43,90.3355494
28050,1,s,4,6,x,52,344.63,91.1822054
28051,1,s,4,6,x,53,347.83,92.0288614
28052,1,s,4,6,x,54,351.02,92.8728716
28053,1,s,4,6,x,55,354.19,93.7115902
28054,1,s,4,6,x,56,357.36,94.5503088
28055,1,s,4,6,x,57,360.53,95.3890274
28056,1,s,4,6,x,58,363.71,96.2303918
28057,1,s,4,6,x,59,366.89,97.0717562
28058,1,s,4,6,x,60,370.1,97.921058
28059,1,s,4,6,x,61,373.32,98.7730056
28060,1,s,4,6,x,62,376.53,99.6223074
28061,1,s,4,6,x,63,379.74,100.4716092
28062,1,s,4,6,x,64,382.94,101.3182652
28063,1,s,4,6,x,65,386.13,102.1622754
28064,1,s,4,6,x,66,389.31,103.0036398
28065,1,s,4,6,x,67,392.48,103.8423584
28066,1,s,4,6,x,68,395.64,104.6784312
28067,1,s,4,6,x,69,398.8,105.514504
28068,1,s,4,6,x,70,401.96,106.3505768
28069,1,s,4,6,x,71,405.17,107.1998786
28070,1,s,4,6,x,72,408.38,108.0491804
28071,1,s,4,6,x,73,411.59,108.8984822
28072,1,s,4,6,x,74,414.76,109.7372008
28073,1,s,4,6,x,75,417.94,110.5785652
28074,1,s,4,6,x,76,421.16,111.4305128
28075,1,s,4,6,x,77,424.42,112.2930436
28076,1,s,4,6,x,78,427.69,113.1582202
28077,1,s,4,6,x,79,430.95,114.020751
28078,1,s,4,6,x,80,434.21,114.8832818
28079,1,s,4,6,x,81,437.47,115.7458126
28080,1,s,4,6,x,82,440.71,116.6030518
28081,1,s,4,6,x,83,443.95,117.460291
28082,1,s,4,6,x,84,447.15,118.306947
28083,1,s,4,6,x,85,450.24,119.1244992
28084,1,s,4,6,x,86,453.33,119.9420514
28085,1,s,4,6,x,87,456.33,120.7357914
28086,1,s,4,6,x,88,459.27,121.5136566
28087,1,s,4,6,x,89,462.21,122.2915218
28088,1,s,4,6,x,90,464.96,123.0191168
28089,1,s,4,6,x,91,467.68,123.7387744
28090,1,s,4,6,x,92,470.4,124.458432
28091,1,s,4,6,x,93,473.05,125.159569
28092,1,s,4,6,x,94,475.71,125.8633518
28093,1,s,4,6,x,95,478.31,126.5512598
28094,1,s,4,6,x,96,480.82,127.2153556
28095,1,s,4,6,x,97,483.33,127.8794514
28096,1,s,4,6,x,98,485.89,128.5567762
28097,1,s,4,6,x,99,488.48,129.2420384
28098,1,s,4,6,x,100,491.07,129.9273006
28099,1,s,4,6,y,1,278,73.55324
28100,1,s,4,6,y,2,274.7,72.680126
28101,1,s,4,6,y,3,271.39,71.8043662
28102,1,s,4,6,y,4,268.17,70.9524186
28103,1,s,4,6,y,5,265.37,70.2115946
28104,1,s,4,6,y,6,262.59,69.4760622
28105,1,s,4,6,y,7,259.8,68.737884
28106,1,s,4,6,y,8,257.09,68.0208722
28107,1,s,4,6,y,9,254.47,67.3276726
28108,1,s,4,6,y,10,251.84,66.6318272
28109,1,s,4,6,y,11,249.35,65.973023
28110,1,s,4,6,y,12,246.88,65.3195104
28111,1,s,4,6,y,13,244.45,64.676581
28112,1,s,4,6,y,14,242.24,64.0918592
28113,1,s,4,6,y,15,240.02,63.5044916
28114,1,s,4,6,y,16,237.88,62.9382904
28115,1,s,4,6,y,17,235.87,62.4064846
28116,1,s,4,6,y,18,233.85,61.872033
28117,1,s,4,6,y,19,231.87,61.3481646
28118,1,s,4,6,y,20,229.89,60.8242962
28119,1,s,4,6,y,21,227.91,60.3004278
28120,1,s,4,6,y,22,226.15,59.834767
28121,1,s,4,6,y,23,224.4,59.371752
28122,1,s,4,6,y,24,222.68,58.9166744
28123,1,s,4,6,y,25,221.08,58.4933464
28124,1,s,4,6,y,26,219.48,58.0700184
28125,1,s,4,6,y,27,217.92,57.6572736
28126,1,s,4,6,y,28,216.4,57.255112
28127,1,s,4,6,y,29,214.88,56.8529504
28128,1,s,4,6,y,30,213.43,56.4693094
28129,1,s,4,6,y,31,212,56.09096
28130,1,s,4,6,y,32,210.59,55.7179022
28131,1,s,4,6,y,33,209.48,55.4242184
28132,1,s,4,6,y,34,208.37,55.1305346
28133,1,s,4,6,y,35,207.36,54.8633088
28134,1,s,4,6,y,36,206.56,54.6516448
28135,1,s,4,6,y,37,205.77,54.4426266
28136,1,s,4,6,y,38,204.95,54.225671
28137,1,s,4,6,y,39,204.13,54.0087154
28138,1,s,4,6,y,40,203.31,53.7917598
28139,1,s,4,6,y,41,202.85,53.670053
28140,1,s,4,6,y,42,202.43,53.5589294
28141,1,s,4,6,y,43,202.07,53.4636806
28142,1,s,4,6,y,44,202.02,53.4504516
28143,1,s,4,6,y,45,201.98,53.4398684
28144,1,s,4,6,y,46,202.12,53.4769096
28145,1,s,4,6,y,47,202.48,53.5721584
28146,1,s,4,6,y,48,202.86,53.6726988
28147,1,s,4,6,y,49,203.47,53.8340926
28148,1,s,4,6,y,50,204.17,54.0192986
28149,1,s,4,6,y,51,204.88,54.2071504
28150,1,s,4,6,y,52,205.78,54.4452724
28151,1,s,4,6,y,53,206.69,54.6860402
28152,1,s,4,6,y,54,207.63,54.9347454
28153,1,s,4,6,y,55,208.63,55.1993254
28154,1,s,4,6,y,56,209.63,55.4639054
28155,1,s,4,6,y,57,210.62,55.7258396
28156,1,s,4,6,y,58,211.59,55.9824822
28157,1,s,4,6,y,59,212.57,56.2417706
28158,1,s,4,6,y,60,213.43,56.4693094
28159,1,s,4,6,y,61,214.28,56.6942024
28160,1,s,4,6,y,62,215.12,56.9164496
28161,1,s,4,6,y,63,216.01,57.1519258
28162,1,s,4,6,y,64,216.9,57.387402
28163,1,s,4,6,y,65,217.83,57.6334614
28164,1,s,4,6,y,66,218.81,57.8927498
28165,1,s,4,6,y,67,219.81,58.1573298
28166,1,s,4,6,y,68,220.84,58.4298472
28167,1,s,4,6,y,69,221.88,58.7050104
28168,1,s,4,6,y,70,222.91,58.9775278
28169,1,s,4,6,y,71,223.76,59.2024208
28170,1,s,4,6,y,72,224.61,59.4273138
28171,1,s,4,6,y,73,225.48,59.6574984
28172,1,s,4,6,y,74,226.48,59.9220784
28173,1,s,4,6,y,75,227.47,60.1840126
28174,1,s,4,6,y,76,228.29,60.4009682
28175,1,s,4,6,y,77,228.92,60.5676536
28176,1,s,4,6,y,78,229.54,60.7316932
28177,1,s,4,6,y,79,230.19,60.9036702
28178,1,s,4,6,y,80,230.83,61.0730014
28179,1,s,4,6,y,81,231.48,61.2449784
28180,1,s,4,6,y,82,232.22,61.4407676
28181,1,s,4,6,y,83,232.96,61.6365568
28182,1,s,4,6,y,84,233.86,61.8746788
28183,1,s,4,6,y,85,235.09,62.2001122
28184,1,s,4,6,y,86,236.31,62.5228998
28185,1,s,4,6,y,87,237.75,62.903895
28186,1,s,4,6,y,88,239.3,63.313994
28187,1,s,4,6,y,89,240.86,63.7267388
28188,1,s,4,6,y,90,242.73,64.2215034
28189,1,s,4,6,y,91,244.64,64.7268512
28190,1,s,4,6,y,92,246.55,65.232199
28191,1,s,4,6,y,93,248.55,65.761359
28192,1,s,4,6,y,94,250.54,66.2878732
28193,1,s,4,6,y,95,252.63,66.8408454
28194,1,s,4,6,y,96,254.81,67.4176298
28195,1,s,4,6,y,97,256.99,67.9944142
28196,1,s,4,6,y,98,259.1,68.552678
28197,1,s,4,6,y,99,261.18,69.1030044
28198,1,s,4,6,y,100,263.27,69.6559766
28199,1,s,4,7,x,1,206,54.50348
28200,1,s,4,7,x,2,206.66,54.6781028
28201,1,s,4,7,x,3,207.74,54.9638492
28202,1,s,4,7,x,4,209.25,55.363365
28203,1,s,4,7,x,5,210.28,55.6358824
28204,1,s,4,7,x,6,210.86,55.7893388
28205,1,s,4,7,x,7,212.45,56.210021
28206,1,s,4,7,x,8,214.43,56.7338894
28207,1,s,4,7,x,9,216.44,57.2656952
28208,1,s,4,7,x,10,218.51,57.8133758
28209,1,s,4,7,x,11,220.59,58.3637022
28210,1,s,4,7,x,12,222.81,58.9510698
28211,1,s,4,7,x,13,225.09,59.5543122
28212,1,s,4,7,x,14,227.39,60.1628462
28213,1,s,4,7,x,15,229.86,60.8163588
28214,1,s,4,7,x,16,232.34,61.4725172
28215,1,s,4,7,x,17,234.79,62.1207382
28216,1,s,4,7,x,18,237.15,62.745147
28217,1,s,4,7,x,19,239.51,63.3695558
28218,1,s,4,7,x,20,242.09,64.0521722
28219,1,s,4,7,x,21,244.79,64.7665382
28220,1,s,4,7,x,22,247.5,65.48355
28221,1,s,4,7,x,23,250.35,66.237603
28222,1,s,4,7,x,24,253.22,66.9969476
28223,1,s,4,7,x,25,256.1,67.758938
28224,1,s,4,7,x,26,259.05,68.539449
28225,1,s,4,7,x,27,262,69.31996
28226,1,s,4,7,x,28,264.97,70.1057626
28227,1,s,4,7,x,29,267.97,70.8995026
28228,1,s,4,7,x,30,270.96,71.6905968
28229,1,s,4,7,x,31,274,72.49492
28230,1,s,4,7,x,32,277.04,73.2992432
28231,1,s,4,7,x,33,280.11,74.1115038
28232,1,s,4,7,x,34,283.28,74.9502224
28233,1,s,4,7,x,35,286.45,75.788941
28234,1,s,4,7,x,36,289.68,76.6435344
28235,1,s,4,7,x,37,292.94,77.5060652
28236,1,s,4,7,x,38,296.21,78.3712418
28237,1,s,4,7,x,39,299.48,79.2364184
28238,1,s,4,7,x,40,302.74,80.0989492
28239,1,s,4,7,x,41,306.01,80.9641258
28240,1,s,4,7,x,42,309.35,81.847823
28241,1,s,4,7,x,43,312.69,82.7315202
28242,1,s,4,7,x,44,316.05,83.620509
28243,1,s,4,7,x,45,319.42,84.5121436
28244,1,s,4,7,x,46,322.79,85.4037782
28245,1,s,4,7,x,47,326.14,86.2901212
28246,1,s,4,7,x,48,329.49,87.1764642
28247,1,s,4,7,x,49,332.83,88.0601614
28248,1,s,4,7,x,50,336.13,88.9332754
28249,1,s,4,7,x,51,339.42,89.8037436
28250,1,s,4,7,x,52,342.69,90.6689202
28251,1,s,4,7,x,53,345.93,91.5261594
28252,1,s,4,7,x,54,349.17,92.3833986
28253,1,s,4,7,x,55,352.39,93.2353462
28254,1,s,4,7,x,56,355.6,94.084648
28255,1,s,4,7,x,57,358.81,94.9339498
28256,1,s,4,7,x,58,362.03,95.7858974
28257,1,s,4,7,x,59,365.25,96.637845
28258,1,s,4,7,x,60,368.45,97.484501
28259,1,s,4,7,x,61,371.59,98.3152822
28260,1,s,4,7,x,62,374.73,99.1460634
28261,1,s,4,7,x,63,377.85,99.971553
28262,1,s,4,7,x,64,380.97,100.7970426
28263,1,s,4,7,x,65,384.09,101.6225322
28264,1,s,4,7,x,66,387.3,102.471834
28265,1,s,4,7,x,67,390.51,103.3211358
28266,1,s,4,7,x,68,393.72,104.1704376
28267,1,s,4,7,x,69,396.92,105.0170936
28268,1,s,4,7,x,70,400.12,105.8637496
28269,1,s,4,7,x,71,403.35,106.718343
28270,1,s,4,7,x,72,406.61,107.5808738
28271,1,s,4,7,x,73,409.87,108.4434046
28272,1,s,4,7,x,74,413.17,109.3165186
28273,1,s,4,7,x,75,416.48,110.1922784
28274,1,s,4,7,x,76,419.79,111.0680382
28275,1,s,4,7,x,77,423.09,111.9411522
28276,1,s,4,7,x,78,426.4,112.816912
28277,1,s,4,7,x,79,429.71,113.6926718
28278,1,s,4,7,x,80,433.01,114.5657858
28279,1,s,4,7,x,81,436.31,115.4388998
28280,1,s,4,7,x,82,439.6,116.309368
28281,1,s,4,7,x,83,442.88,117.1771904
28282,1,s,4,7,x,84,446.15,118.042367
28283,1,s,4,7,x,85,449.27,118.8678566
28284,1,s,4,7,x,86,452.39,119.6933462
28285,1,s,4,7,x,87,455.52,120.5214816
28286,1,s,4,7,x,88,458.67,121.3549086
28287,1,s,4,7,x,89,461.81,122.1856898
28288,1,s,4,7,x,90,464.85,122.990013
28289,1,s,4,7,x,91,467.84,123.7811072
28290,1,s,4,7,x,92,470.82,124.5695556
28291,1,s,4,7,x,93,473.53,125.2865674
28292,1,s,4,7,x,94,476.23,126.0009334
28293,1,s,4,7,x,95,478.88,126.7020704
28294,1,s,4,7,x,96,481.43,127.3767494
28295,1,s,4,7,x,97,483.97,128.0487826
28296,1,s,4,7,x,98,486.56,128.7340448
28297,1,s,4,7,x,99,489.18,129.4272444
28298,1,s,4,7,x,100,491.8,130.120444
28299,1,s,4,7,y,1,283,74.87614
28300,1,s,4,7,y,2,279.7,74.003026
28301,1,s,4,7,y,3,276.51,73.1590158
28302,1,s,4,7,y,4,273.5,72.36263
28303,1,s,4,7,y,5,270.29,71.5133282
28304,1,s,4,7,y,6,266.98,70.6375684
28305,1,s,4,7,y,7,264.01,69.8517658
28306,1,s,4,7,y,8,261.29,69.1321082
28307,1,s,4,7,y,9,258.58,68.4150964
28308,1,s,4,7,y,10,255.93,67.7139594
28309,1,s,4,7,y,11,253.28,67.0128224
28310,1,s,4,7,y,12,250.75,66.343435
28311,1,s,4,7,y,13,248.27,65.6872766
28312,1,s,4,7,y,14,245.8,65.033764
28313,1,s,4,7,y,15,243.52,64.4305216
28314,1,s,4,7,y,16,241.24,63.8272792
28315,1,s,4,7,y,17,238.92,63.2134536
28316,1,s,4,7,y,18,236.52,62.5784616
28317,1,s,4,7,y,19,234.13,61.9461154
28318,1,s,4,7,y,20,231.96,61.3719768
28319,1,s,4,7,y,21,229.96,60.8428168
28320,1,s,4,7,y,22,227.96,60.3136568
28321,1,s,4,7,y,23,226.16,59.8374128
28322,1,s,4,7,y,24,224.39,59.3691062
28323,1,s,4,7,y,25,222.65,58.908737
28324,1,s,4,7,y,26,221.03,58.4801174
28325,1,s,4,7,y,27,219.4,58.048852
28326,1,s,4,7,y,28,217.82,57.6308156
28327,1,s,4,7,y,29,216.29,57.2260082
28328,1,s,4,7,y,30,214.75,56.818555
28329,1,s,4,7,y,31,213.29,56.4322682
28330,1,s,4,7,y,32,211.84,56.0486272
28331,1,s,4,7,y,33,210.45,55.680861
28332,1,s,4,7,y,34,209.32,55.3818856
28333,1,s,4,7,y,35,208.19,55.0829102
28334,1,s,4,7,y,36,207.22,54.8262676
28335,1,s,4,7,y,37,206.41,54.6119578
28336,1,s,4,7,y,38,205.6,54.397648
28337,1,s,4,7,y,39,204.78,54.1806924
28338,1,s,4,7,y,40,203.94,53.9584452
28339,1,s,4,7,y,41,203.15,53.749427
28340,1,s,4,7,y,42,202.73,53.6383034
28341,1,s,4,7,y,43,202.3,53.524534
28342,1,s,4,7,y,44,202.04,53.4557432
28343,1,s,4,7,y,45,201.99,53.4425142
28344,1,s,4,7,y,46,201.95,53.431931
28345,1,s,4,7,y,47,202.21,53.5007218
28346,1,s,4,7,y,48,202.58,53.5986164
28347,1,s,4,7,y,49,202.97,53.7018026
28348,1,s,4,7,y,50,203.68,53.8896544
28349,1,s,4,7,y,51,204.39,54.0775062
28350,1,s,4,7,y,52,205.18,54.2865244
28351,1,s,4,7,y,53,206.1,54.529938
28352,1,s,4,7,y,54,207.02,54.7733516
28353,1,s,4,7,y,55,208,55.03264
28354,1,s,4,7,y,56,209.01,55.2998658
28355,1,s,4,7,y,57,210.03,55.5697374
28356,1,s,4,7,y,58,211.02,55.8316716
28357,1,s,4,7,y,59,212.01,56.0936058
28358,1,s,4,7,y,60,213.06,56.3714148
28359,1,s,4,7,y,61,214.28,56.6942024
28360,1,s,4,7,y,62,215.5,57.01699
28361,1,s,4,7,y,63,216.75,57.347715
28362,1,s,4,7,y,64,218.02,57.6837316
28363,1,s,4,7,y,65,219.29,58.0197482
28364,1,s,4,7,y,66,220.32,58.2922656
28365,1,s,4,7,y,67,221.33,58.5594914
28366,1,s,4,7,y,68,222.35,58.829363
28367,1,s,4,7,y,69,223.4,59.107172
28368,1,s,4,7,y,70,224.44,59.3823352
28369,1,s,4,7,y,71,225.38,59.6310404
28370,1,s,4,7,y,72,226.23,59.8559334
28371,1,s,4,7,y,73,227.09,60.0834722
28372,1,s,4,7,y,74,227.75,60.258095
28373,1,s,4,7,y,75,228.38,60.4247804
28374,1,s,4,7,y,76,229.01,60.5914658
28375,1,s,4,7,y,77,229.65,60.760797
28376,1,s,4,7,y,78,230.28,60.9274824
28377,1,s,4,7,y,79,230.92,61.0968136
28378,1,s,4,7,y,80,231.58,61.2714364
28379,1,s,4,7,y,81,232.22,61.4407676
28380,1,s,4,7,y,82,232.96,61.6365568
28381,1,s,4,7,y,83,233.72,61.8376376
28382,1,s,4,7,y,84,234.54,62.0545932
28383,1,s,4,7,y,85,235.8,62.387964
28384,1,s,4,7,y,86,237.06,62.7213348
28385,1,s,4,7,y,87,238.3,63.049414
28386,1,s,4,7,y,88,239.5,63.36691
28387,1,s,4,7,y,89,240.71,63.6870518
28388,1,s,4,7,y,90,242.16,64.0706928
28389,1,s,4,7,y,91,243.71,64.4807918
28390,1,s,4,7,y,92,245.28,64.8961824
28391,1,s,4,7,y,93,247.28,65.4253424
28392,1,s,4,7,y,94,249.28,65.9545024
28393,1,s,4,7,y,95,251.37,66.5074746
28394,1,s,4,7,y,96,253.57,67.0895506
28395,1,s,4,7,y,97,255.77,67.6716266
28396,1,s,4,7,y,98,257.92,68.2404736
28397,1,s,4,7,y,99,260.04,68.8013832
28398,1,s,4,7,y,100,262.16,69.3622928
28399,1,s,4,8,x,1,210,55.5618
28400,1,s,4,8,x,2,210.55,55.707319
28401,1,s,4,8,x,3,211.1,55.852838
28402,1,s,4,8,x,4,211.66,56.0010028
28403,1,s,4,8,x,5,212.53,56.2311874
28404,1,s,4,8,x,6,213.88,56.5883704
28405,1,s,4,8,x,7,215.24,56.9481992
28406,1,s,4,8,x,8,216.6,57.308028
28407,1,s,4,8,x,9,218.68,57.8583544
28408,1,s,4,8,x,10,220.76,58.4086808
28409,1,s,4,8,x,11,222.91,58.9775278
28410,1,s,4,8,x,12,225.22,59.5887076
28411,1,s,4,8,x,13,227.53,60.1998874
28412,1,s,4,8,x,14,229.71,60.7766718
28413,1,s,4,8,x,15,231.8,61.329644
28414,1,s,4,8,x,16,233.9,61.885262
28415,1,s,4,8,x,17,236.23,62.5017334
28416,1,s,4,8,x,18,238.58,63.1234964
28417,1,s,4,8,x,19,241.01,63.7664258
28418,1,s,4,8,x,20,243.71,64.4807918
28419,1,s,4,8,x,21,246.41,65.1951578
28420,1,s,4,8,x,22,249.19,65.9306902
28421,1,s,4,8,x,23,252.05,66.687389
28422,1,s,4,8,x,24,254.9,67.441442
28423,1,s,4,8,x,25,257.82,68.2140156
28424,1,s,4,8,x,26,260.77,68.9945266
28425,1,s,4,8,x,27,263.72,69.7750376
28426,1,s,4,8,x,28,266.7,70.563486
28427,1,s,4,8,x,29,269.69,71.3545802
28428,1,s,4,8,x,30,272.7,72.150966
28429,1,s,4,8,x,31,275.73,72.9526434
28430,1,s,4,8,x,32,278.76,73.7543208
28431,1,s,4,8,x,33,281.88,74.5798104
28432,1,s,4,8,x,34,285.05,75.418529
28433,1,s,4,8,x,35,288.22,76.2572476
28434,1,s,4,8,x,36,291.48,77.1197784
28435,1,s,4,8,x,37,294.74,77.9823092
28436,1,s,4,8,x,38,298,78.84484
28437,1,s,4,8,x,39,301.25,79.704725
28438,1,s,4,8,x,40,304.51,80.5672558
28439,1,s,4,8,x,41,307.81,81.4403698
28440,1,s,4,8,x,42,311.14,82.3214212
28441,1,s,4,8,x,43,314.48,83.2051184
28442,1,s,4,8,x,44,317.83,84.0914614
28443,1,s,4,8,x,45,321.19,84.9804502
28444,1,s,4,8,x,46,324.55,85.869439
28445,1,s,4,8,x,47,327.89,86.7531362
28446,1,s,4,8,x,48,331.23,87.6368334
28447,1,s,4,8,x,49,334.55,88.515239
28448,1,s,4,8,x,50,337.84,89.3857072
28449,1,s,4,8,x,51,341.12,90.2535296
28450,1,s,4,8,x,52,344.37,91.1134146
28451,1,s,4,8,x,53,347.6,91.968008
28452,1,s,4,8,x,54,350.83,92.8226014
28453,1,s,4,8,x,55,354.03,93.6692574
28454,1,s,4,8,x,56,357.24,94.5185592
28455,1,s,4,8,x,57,360.45,95.367861
28456,1,s,4,8,x,58,363.66,96.2171628
28457,1,s,4,8,x,59,366.87,97.0664646
28458,1,s,4,8,x,60,370.04,97.9051832
28459,1,s,4,8,x,61,373.17,98.7333186
28460,1,s,4,8,x,62,376.3,99.561454
28461,1,s,4,8,x,63,379.41,100.3842978
28462,1,s,4,8,x,64,382.53,101.2097874
28463,1,s,4,8,x,65,385.63,102.0299854
28464,1,s,4,8,x,66,388.7,102.842246
28465,1,s,4,8,x,67,391.77,103.6545066
28466,1,s,4,8,x,68,394.83,104.4641214
28467,1,s,4,8,x,69,397.88,105.2710904
28468,1,s,4,8,x,70,400.94,106.0807052
28469,1,s,4,8,x,71,404.06,106.9061948
28470,1,s,4,8,x,72,407.2,107.736976
28471,1,s,4,8,x,73,410.36,108.5730488
28472,1,s,4,8,x,74,413.66,109.4461628
28473,1,s,4,8,x,75,416.96,110.3192768
28474,1,s,4,8,x,76,420.29,111.2003282
28475,1,s,4,8,x,77,423.64,112.0866712
28476,1,s,4,8,x,78,426.99,112.9730142
28477,1,s,4,8,x,79,430.34,113.8593572
28478,1,s,4,8,x,80,433.68,114.7430544
28479,1,s,4,8,x,81,437.03,115.6293974
28480,1,s,4,8,x,82,440.37,116.5130946
28481,1,s,4,8,x,83,443.71,117.3967918
28482,1,s,4,8,x,84,447.03,118.2751974
28483,1,s,4,8,x,85,450.27,119.1324366
28484,1,s,4,8,x,86,453.51,119.9896758
28485,1,s,4,8,x,87,456.7,120.833686
28486,1,s,4,8,x,88,459.84,121.6644672
28487,1,s,4,8,x,89,462.98,122.4952484
28488,1,s,4,8,x,90,466.14,123.3313212
28489,1,s,4,8,x,91,469.3,124.167394
28490,1,s,4,8,x,92,472.45,125.000821
28491,1,s,4,8,x,93,475.59,125.8316022
28492,1,s,4,8,x,94,478.73,126.6623834
28493,1,s,4,8,x,95,481.82,127.4799356
28494,1,s,4,8,x,96,484.87,128.2869046
28495,1,s,4,8,x,97,487.92,129.0938736
28496,1,s,4,8,x,98,490.99,129.9061342
28497,1,s,4,8,x,99,494.06,130.7183948
28498,1,s,4,8,x,100,497.14,131.5333012
28499,1,s,4,8,y,1,283,74.87614
28500,1,s,4,8,y,2,279.69,74.0003802
28501,1,s,4,8,y,3,276.37,73.1219746
28502,1,s,4,8,y,4,273.06,72.2462148
28503,1,s,4,8,y,5,269.81,71.3863298
28504,1,s,4,8,y,6,266.74,70.5740692
28505,1,s,4,8,y,7,263.66,69.7591628
28506,1,s,4,8,y,8,260.59,68.9469022
28507,1,s,4,8,y,9,257.96,68.2510568
28508,1,s,4,8,y,10,255.32,67.5525656
28509,1,s,4,8,y,11,252.74,66.8699492
28510,1,s,4,8,y,12,250.3,66.224374
